"metric","kernel","window_type","window_size","macroFScore","microFScore","isOneHot"
manhattan,epanechnikov,variable,89.440000,0.80317596,0.78270508,false
manhattan,epanechnikov,variable,91.520000,0.80317596,0.78270508,false
manhattan,epanechnikov,variable,93.600000,0.79218968,0.76862599,false
manhattan,epanechnikov,variable,95.680000,0.78841667,0.76379745,false
manhattan,epanechnikov,variable,97.760000,0.78501394,0.75925926,false
manhattan,epanechnikov,variable,99.840000,0.78501394,0.75925926,false
manhattan,epanechnikov,variable,101.920000,0.78161904,0.75468169,false
manhattan,epanechnikov,variable,104.000000,0.77110765,0.74058668,false
manhattan,epanechnikov,variable,106.080000,0.76735833,0.73572503,false
manhattan,epanechnikov,variable,108.160000,0.75728413,0.72154843,false
manhattan,epanechnikov,variable,110.240000,0.74310556,0.70210728,false
manhattan,epanechnikov,variable,112.320000,0.74212322,0.69653864,false
manhattan,epanechnikov,variable,114.400000,0.71831643,0.66093246,false
manhattan,epanechnikov,variable,116.480000,0.69809549,0.62780832,false
manhattan,epanechnikov,variable,118.560000,0.66237014,0.57160238,false
manhattan,epanechnikov,variable,120.640000,0.61062962,0.48379016,false
manhattan,epanechnikov,variable,122.720000,0.60554340,0.45238167,false
manhattan,epanechnikov,variable,124.800000,0.59362447,0.43294907,false
manhattan,epanechnikov,variable,126.880000,0.55771614,0.36142182,false
manhattan,epanechnikov,variable,128.960000,0.42570281,0.34149654,false
manhattan,epanechnikov,variable,131.040000,0.41887500,0.32954936,false
manhattan,epanechnikov,variable,133.120000,0.40809348,0.31080777,false
manhattan,epanechnikov,variable,135.200000,0.41075064,0.30103176,false
manhattan,epanechnikov,variable,137.280000,0.40323468,0.28731262,false
manhattan,epanechnikov,variable,139.360000,0.39928726,0.28024430,false
manhattan,epanechnikov,variable,141.440000,0.39518296,0.27302997,false
manhattan,epanechnikov,variable,143.520000,0.38155823,0.25045504,false
manhattan,epanechnikov,variable,145.600000,0.37073171,0.23456790,false
manhattan,epanechnikov,variable,147.680000,0.40026141,0.22294788,false
manhattan,epanechnikov,variable,149.760000,0.40026141,0.22294788,false
manhattan,epanechnikov,variable,151.840000,0.40026141,0.22294788,false
manhattan,epanechnikov,variable,153.920000,0.39393589,0.20511816,false
manhattan,epanechnikov,variable,156.000000,0.38424161,0.17665371,false
manhattan,epanechnikov,variable,158.080000,0.16666667,0.16666667,false
manhattan,epanechnikov,variable,160.160000,0.16666667,0.16666667,false
manhattan,epanechnikov,variable,162.240000,0.16666667,0.16666667,false
manhattan,epanechnikov,variable,164.320000,0.16666667,0.16666667,false
manhattan,epanechnikov,variable,166.400000,0.16666667,0.16666667,false
manhattan,epanechnikov,variable,168.480000,0.16666667,0.16666667,false
manhattan,epanechnikov,variable,170.560000,0.16666667,0.16666667,false
manhattan,epanechnikov,variable,172.640000,0.16666667,0.16666667,false
manhattan,epanechnikov,variable,174.720000,0.16666667,0.16666667,false
manhattan,epanechnikov,variable,176.800000,0.16666667,0.16666667,false
manhattan,epanechnikov,variable,178.880000,0.16666667,0.16666667,false
manhattan,epanechnikov,variable,180.960000,0.16666667,0.16666667,false
manhattan,epanechnikov,variable,183.040000,0.16666667,0.16666667,false
manhattan,epanechnikov,variable,185.120000,0.16666667,0.16666667,false
manhattan,epanechnikov,variable,187.200000,0.16666667,0.16666667,false
manhattan,epanechnikov,variable,189.280000,0.16666667,0.16666667,false
manhattan,epanechnikov,variable,191.360000,0.16666667,0.16666667,false
manhattan,epanechnikov,variable,193.440000,0.16666667,0.16666667,false
manhattan,epanechnikov,variable,195.520000,0.16666667,0.16666667,false
manhattan,epanechnikov,variable,197.600000,0.16666667,0.16666667,false
manhattan,epanechnikov,variable,199.680000,0.16666667,0.16666667,false
manhattan,epanechnikov,variable,201.760000,0.16666667,0.16666667,false
manhattan,epanechnikov,variable,203.840000,0.16666667,0.16666667,false
manhattan,epanechnikov,variable,205.920000,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,0.051028,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,0.102055,0.50367827,0.24364070,false
manhattan,epanechnikov,fixed,0.153083,0.53012048,0.29480797,false
manhattan,epanechnikov,fixed,0.204111,0.62586783,0.48328669,false
manhattan,epanechnikov,fixed,0.255138,0.72227521,0.64573665,false
manhattan,epanechnikov,fixed,0.306166,0.83063283,0.80668836,false
manhattan,epanechnikov,fixed,0.357194,0.85692661,0.84120382,false
manhattan,epanechnikov,fixed,0.408222,0.88022662,0.87008995,false
manhattan,epanechnikov,fixed,0.459249,0.89699925,0.88981172,false
manhattan,epanechnikov,fixed,0.510277,0.89546156,0.89005462,false
manhattan,epanechnikov,fixed,0.561305,0.90104899,0.89473417,false
manhattan,epanechnikov,fixed,0.612332,0.90104688,0.89519669,false
manhattan,epanechnikov,fixed,0.663360,0.90186286,0.89561390,false
manhattan,epanechnikov,fixed,0.714388,0.89886743,0.89168312,false
manhattan,epanechnikov,fixed,0.765415,0.89106155,0.88248045,false
manhattan,epanechnikov,fixed,0.816443,0.88147186,0.87302278,false
manhattan,epanechnikov,fixed,0.867471,0.88147186,0.87302278,false
manhattan,epanechnikov,fixed,0.918498,0.87011626,0.85979542,false
manhattan,epanechnikov,fixed,0.969526,0.86648408,0.85556389,false
manhattan,epanechnikov,fixed,1.020554,0.86266151,0.85087195,false
manhattan,epanechnikov,fixed,1.071581,0.86266151,0.85087195,false
manhattan,epanechnikov,fixed,1.122609,0.84964485,0.83341176,false
manhattan,epanechnikov,fixed,1.173637,0.81818363,0.80044747,false
manhattan,epanechnikov,fixed,1.224665,0.80033494,0.77716952,false
manhattan,epanechnikov,fixed,1.275692,0.79293009,0.76782383,false
manhattan,epanechnikov,fixed,1.326720,0.77966795,0.75387848,false
manhattan,epanechnikov,fixed,1.377748,0.77216117,0.74423616,false
manhattan,epanechnikov,fixed,1.428775,0.77110765,0.74058668,false
manhattan,epanechnikov,fixed,1.479803,0.75689240,0.72143815,false
manhattan,epanechnikov,fixed,1.530831,0.73891114,0.69698035,false
manhattan,epanechnikov,fixed,1.581858,0.72082166,0.67194467,false
manhattan,epanechnikov,fixed,1.632886,0.71030468,0.65686469,false
manhattan,epanechnikov,fixed,1.683914,0.69919673,0.64124909,false
manhattan,epanechnikov,fixed,1.734941,0.70471665,0.63841406,false
manhattan,epanechnikov,fixed,1.785969,0.69362157,0.62206694,false
manhattan,epanechnikov,fixed,1.836997,0.66343403,0.57693756,false
manhattan,epanechnikov,fixed,1.888025,0.63990869,0.53239503,false
manhattan,epanechnikov,fixed,1.939052,0.63812539,0.50554860,false
manhattan,epanechnikov,fixed,1.990080,0.62170584,0.47718571,false
manhattan,epanechnikov,fixed,2.041108,0.60981359,0.45795418,false
manhattan,epanechnikov,fixed,2.092135,0.59990147,0.42278599,false
manhattan,epanechnikov,fixed,2.143163,0.59203887,0.40814520,false
manhattan,epanechnikov,fixed,2.194191,0.56792721,0.36239044,false
manhattan,epanechnikov,fixed,2.245218,0.55555556,0.34157868,false
manhattan,epanechnikov,fixed,2.296246,0.53442679,0.30267164,false
manhattan,epanechnikov,fixed,2.347274,0.51703185,0.26925536,false
manhattan,epanechnikov,fixed,2.398301,0.50815975,0.24996746,false
manhattan,epanechnikov,fixed,2.449329,0.40026141,0.22294788,false
manhattan,epanechnikov,fixed,2.500357,0.39393589,0.20511816,false
manhattan,epanechnikov,fixed,2.551384,0.39393589,0.20511816,false
manhattan,epanechnikov,fixed,2.602412,0.39073264,0.19586898,false
manhattan,epanechnikov,fixed,2.653440,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,2.704468,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,2.755495,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,2.806523,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,2.857551,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,2.908578,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,2.959606,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,3.010634,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,3.061661,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,3.112689,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,3.163717,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,3.214744,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,3.265772,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,3.316800,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,3.367828,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,3.418855,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,3.469883,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,3.520911,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,3.571938,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,3.622966,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,3.673994,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,3.725021,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,3.776049,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,3.827077,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,3.878104,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,3.929132,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,3.980160,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,4.031187,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,4.082215,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,4.133243,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,4.184271,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,4.235298,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,4.286326,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,4.337354,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,4.388381,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,4.439409,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,4.490437,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,4.541464,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,4.592492,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,4.643520,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,4.694547,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,4.745575,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,4.796603,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,4.847631,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,4.898658,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,4.949686,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,5.000714,0.16666667,0.16666667,false
manhattan,epanechnikov,fixed,5.051741,0.16666667,0.16666667,false
manhattan,quartic,variable,2.080000,0.91498856,0.91401248,false
manhattan,quartic,variable,4.160000,0.90271946,0.90027229,false
manhattan,quartic,variable,6.240000,0.90380973,0.90017700,false
manhattan,quartic,variable,8.320000,0.89964125,0.89535434,false
manhattan,quartic,variable,10.400000,0.90377534,0.89981210,false
manhattan,quartic,variable,12.480000,0.90924465,0.90450973,false
manhattan,quartic,variable,14.560000,0.90924465,0.90450973,false
manhattan,quartic,variable,16.640000,0.90995584,0.90487954,false
manhattan,quartic,variable,18.720000,0.90590541,0.90044149,false
manhattan,quartic,variable,20.800000,0.90590541,0.90044149,false
manhattan,quartic,variable,22.880000,0.90186286,0.89561390,false
manhattan,quartic,variable,24.960000,0.90186286,0.89561390,false
manhattan,quartic,variable,27.040000,0.90186286,0.89561390,false
manhattan,quartic,variable,29.120000,0.90186286,0.89561390,false
manhattan,quartic,variable,31.200000,0.89787911,0.89118675,false
manhattan,quartic,variable,33.280000,0.89392536,0.88674485,false
manhattan,quartic,variable,35.360000,0.88608087,0.87750533,false
manhattan,quartic,variable,37.440000,0.88044133,0.87284471,false
manhattan,quartic,variable,39.520000,0.87264133,0.86362040,false
manhattan,quartic,variable,41.600000,0.87387714,0.86422425,false
manhattan,quartic,variable,43.680000,0.87387714,0.86422425,false
manhattan,quartic,variable,45.760000,0.87387714,0.86422425,false
manhattan,quartic,variable,47.840000,0.87387714,0.86422425,false
manhattan,quartic,variable,49.920000,0.86626509,0.85503457,false
manhattan,quartic,variable,52.000000,0.87011626,0.85979542,false
manhattan,quartic,variable,54.080000,0.87011626,0.85979542,false
manhattan,quartic,variable,56.160000,0.86448648,0.85516367,false
manhattan,quartic,variable,58.240000,0.86448648,0.85516367,false
manhattan,quartic,variable,60.320000,0.86058403,0.85041444,false
manhattan,quartic,variable,62.400000,0.86058403,0.85041444,false
manhattan,quartic,variable,64.480000,0.85686394,0.84598906,false
manhattan,quartic,variable,66.560000,0.85686394,0.84598906,false
manhattan,quartic,variable,68.640000,0.84366815,0.83220913,false
manhattan,quartic,variable,70.720000,0.84220276,0.83150481,false
manhattan,quartic,variable,72.800000,0.84220276,0.83150481,false
manhattan,quartic,variable,74.880000,0.84220276,0.83150481,false
manhattan,quartic,variable,76.960000,0.83847665,0.82704118,false
manhattan,quartic,variable,79.040000,0.83847665,0.82704118,false
manhattan,quartic,variable,81.120000,0.83847665,0.82704118,false
manhattan,quartic,variable,83.200000,0.83847665,0.82704118,false
manhattan,quartic,variable,85.280000,0.84000599,0.82776045,false
manhattan,quartic,variable,87.360000,0.84000599,0.82776045,false
manhattan,quartic,variable,89.440000,0.84000599,0.82776045,false
manhattan,quartic,variable,91.520000,0.83636213,0.82328556,false
manhattan,quartic,variable,93.600000,0.83273554,0.81878307,false
manhattan,quartic,variable,95.680000,0.82553009,0.80968947,false
manhattan,quartic,variable,97.760000,0.81818363,0.80044747,false
manhattan,quartic,variable,99.840000,0.81818363,0.80044747,false
manhattan,quartic,variable,101.920000,0.82017179,0.80130137,false
manhattan,quartic,variable,104.000000,0.82017179,0.80130137,false
manhattan,quartic,variable,106.080000,0.81668763,0.79670055,false
manhattan,quartic,variable,108.160000,0.80922548,0.78736646,false
manhattan,quartic,variable,110.240000,0.80206372,0.77805407,false
manhattan,quartic,variable,112.320000,0.80206372,0.77805407,false
manhattan,quartic,variable,114.400000,0.79152674,0.76404065,false
manhattan,quartic,variable,116.480000,0.78443909,0.75460044,false
manhattan,quartic,variable,118.560000,0.78443909,0.75460044,false
manhattan,quartic,variable,120.640000,0.78074779,0.74981211,false
manhattan,quartic,variable,122.720000,0.77399683,0.74034308,false
manhattan,quartic,variable,124.800000,0.76726378,0.73068237,false
manhattan,quartic,variable,126.880000,0.76054397,0.72081502,false
manhattan,quartic,variable,128.960000,0.75017408,0.70599501,false
manhattan,quartic,variable,131.040000,0.74347138,0.69568967,false
manhattan,quartic,variable,133.120000,0.73676693,0.68512623,false
manhattan,quartic,variable,135.200000,0.71966992,0.65845815,false
manhattan,quartic,variable,137.280000,0.69599818,0.61686553,false
manhattan,quartic,variable,139.360000,0.68575806,0.59756491,false
manhattan,quartic,variable,141.440000,0.65270827,0.53093474,false
manhattan,quartic,variable,143.520000,0.61802073,0.46170960,false
manhattan,quartic,variable,145.600000,0.60637519,0.44269600,false
manhattan,quartic,variable,147.680000,0.59885020,0.42454951,false
manhattan,quartic,variable,149.760000,0.44185229,0.36965001,false
manhattan,quartic,variable,151.840000,0.44185229,0.36965001,false
manhattan,quartic,variable,153.920000,0.43871075,0.36420269,false
manhattan,quartic,variable,156.000000,0.43230245,0.35303902,false
manhattan,quartic,variable,158.080000,0.42902862,0.34731670,false
manhattan,quartic,variable,160.160000,0.42570281,0.34149654,false
manhattan,quartic,variable,162.240000,0.41536083,0.32341534,false
manhattan,quartic,variable,164.320000,0.41536083,0.32341534,false
manhattan,quartic,variable,166.400000,0.41786995,0.31422631,false
manhattan,quartic,variable,168.480000,0.41786995,0.31422631,false
manhattan,quartic,variable,170.560000,0.41786995,0.31422631,false
manhattan,quartic,variable,172.640000,0.42496448,0.31107667,false
manhattan,quartic,variable,174.720000,0.41835671,0.29751031,false
manhattan,quartic,variable,176.800000,0.41835671,0.29751031,false
manhattan,quartic,variable,178.880000,0.42752076,0.29374769,false
manhattan,quartic,variable,180.960000,0.41563421,0.26401701,false
manhattan,quartic,variable,183.040000,0.40338505,0.23154623,false
manhattan,quartic,variable,185.120000,0.39711191,0.21414141,false
